"Código","Escala_Cog.","Escala_Mot.","Escala_Dis.","Edad_Mes","Región","Área","Modalidad","Departamento","Quintil","Inst_Mat.","Inst_Pat.","Inst_Pre_N3"
2123,60,25,18,52,"Selva","Rural","Jardín","Loreto","1","Primaria completo","Secundaria incompleto","No"
2815,68,23,20,55,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
3276,91,14,26,54,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria incompleto","Secundaria completo","Sí"
854,105,31,29,52,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria incompleto","Sí"
324,67,20,19,51,"Sierra","Rural","Jardín","Cusco","2","Superior técnico completo","Superior técnico completo","Sí"
849,107,33,31,52,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","Sí"
1764,46,25,21,66,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Secundaria completo","No"
913,50,19,20,51,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria completo","Sí"
2454,86,28,25,53,"Costa","Urbana","Jardín","Piura","3","Primaria incompleto","Superior técnico completo","No"
2962,101,25,29,54,"Costa","Urbana","Jardín","Lima Met.","4","Inicial","Secundaria completo","NS/NR"
365,51,22,23,53,"Costa","Rural","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
2132,46,15,17,51,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria completo","Sí"
2183,53,18,21,53,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria incompleto","Sí"
1651,79,28,25,52,"Selva","Rural","Jardín","Loreto","4","Superior técnico completo","Superior técnico incompleto","No"
254,55,17,19,51,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Primaria incompleto","Primaria completo","No"
539,65,22,21,51,"Sierra","Rural","Jardín","Cusco","3","Secundaria completo","Secundaria completo","NS/NR"
3474,106,25,24,54,"Costa","Urbana","Jardín","Lima Met.","4","Superior universitario completo","Superior universitario completo","Sí"
1213,80,20,24,53,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
1295,60,19,23,53,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Primaria completo","No"
912,35,15,13,51,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","Sí"
3522,66,22,15,54,"Costa","Urbana","Jardín","Lima Met.","5","Secundaria completo","Secundaria completo","Sí"
1133,33,25,16,51,"Selva","Rural","Jardín","Cusco","3","Secundaria completo","Secundaria incompleto","Sí"
2290,39,13,15,53,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria completo","No"
3410,53,20,17,54,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","Sí"
941,143,30,30,49,"Sierra","Rural","Jardín","Cusco","1","Secundaria completo","Secundaria completo","No"
600,58,23,19,51,"Sierra","Rural","Jardín","Cusco","4","Secundaria incompleto","Secundaria completo","No"
802,68,22,18,51,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria completo","No"
3494,89,22,22,54,"Costa","Urbana","Jardín","Lima Met.","4","Superior universitario completo","Superior universitario completo","NS/NR"
411,32,18,8,51,"Sierra","Rural","Jardín","Cusco","2","Primaria completo","Primaria completo","NS/NR"
1779,85,24,26,51,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","No"
2128,74,21,22,65,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Ninguno","No"
842,117,34,31,51,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
3007,80,30,29,54,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1379,78,21,22,52,"Selva","Rural","Jardín","Loreto","4","Primaria completo","Secundaria incompleto","No"
3403,85,24,23,54,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico completo","NS/NR"
1712,82,26,26,51,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","NS/NR"
1699,95,25,32,51,"Selva","Urbana","Jardín","Cusco","3","Superior técnico completo","Secundaria completo","NS/NR"
914,35,16,14,51,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria incompleto","Sí"
1422,116,28,31,50,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","Sí"
1847,77,21,28,52,"Selva","Rural","Jardín","Loreto","3","Secundaria incompleto","Secundaria incompleto","No"
3471,99,23,28,54,"Costa","Urbana","Jardín","Lima Met.","4","Superior universitario completo","Superior universitario completo","No"
250,60,21,20,51,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Primaria incompleto","Primaria incompleto","No"
1260,76,19,22,53,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico incompleto","Secundaria incompleto","No"
1812,77,23,25,51,"Selva","Rural","Jardín","Cusco","3","Primaria completo","Secundaria completo","No"
1080,72,31,24,52,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
1409,58,25,29,51,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria incompleto","No"
348,71,15,20,52,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","Sí"
3422,72,20,22,54,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Primaria completo","No"
606,53,22,17,51,"Sierra","Rural","Jardín","Cusco","4","Superior técnico completo","Secundaria completo","No"
3521,102,28,19,54,"Costa","Urbana","Jardín","Lima Met.","5","Secundaria completo","Secundaria completo","Sí"
1614,82,25,23,52,"Sierra","Urbana","Jardín","Piura","1","Superior universitario completo","Secundaria completo","No"
2088,59,18,17,52,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior universitario completo","Superior universitario completo","No"
1652,57,25,17,51,"Selva","Rural","Jardín","Loreto","4","Secundaria incompleto","Secundaria incompleto","No"
754,63,18,19,51,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","Sí"
1547,80,21,30,41,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
1324,58,18,21,52,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
1191,58,23,20,51,"Selva","Rural","Jardín","Cusco","3","Secundaria completo","Secundaria incompleto","No"
255,64,19,20,51,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Posgrado (maestría, doctorado)","Superior universitario completo","No"
938,140,32,30,46,"Sierra","Rural","Jardín","Cusco","1","Secundaria incompleto","Secundaria completo","No"
875,62,29,22,51,"Selva","Rural","Jardín","Loreto","4","Superior técnico incompleto","Superior técnico incompleto","Sí"
412,47,17,21,50,"Sierra","Rural","Jardín","Cusco","2","Superior universitario incompleto","Secundaria completo","Sí"
1165,65,19,19,57,"Costa","Urbana","Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
1402,119,31,32,50,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior universitario completo","Sí"
42,65,23,20,52,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Ninguno","No"
2240,74,27,25,52,"Costa","Urbana","Jardín","Piura","3","Primaria incompleto","Primaria completo","No"
2819,74,16,23,54,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","Sí"
681,90,29,29,51,"Selva","Urbana","Jardín","Loreto","4","Superior técnico incompleto","Superior universitario completo","No"
909,41,14,18,50,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","NS/NR"
796,70,20,21,50,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Superior técnico completo","Superior universitario incompleto","No"
1128,75,21,24,61,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
2536,78,26,25,52,"Sierra","Rural","Jardín","Piura","1","Secundaria incompleto","Primaria completo","NS/NR"
758,66,21,20,50,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","No"
3484,69,23,20,54,"Costa","Urbana","Jardín","Lima Met.","4","Superior universitario completo","Superior universitario completo","Sí"
3491,79,21,23,54,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1669,52,19,23,51,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria completo","NS/NR"
3186,46,27,20,54,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Secundaria completo","No"
336,67,16,18,52,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
874,71,28,24,51,"Selva","Rural","Jardín","Loreto","4","Secundaria incompleto","Secundaria completo","Sí"
2529,73,30,23,52,"Sierra","Rural","Jardín","Piura","1","Primaria incompleto","Primaria completo","NS/NR"
328,67,21,19,50,"Sierra","Rural","Jardín","Cusco","2","Superior técnico completo","Superior universitario completo","Sí"
878,66,31,26,51,"Selva","Rural","Jardín","Loreto","4","Secundaria incompleto","Primaria completo","Sí"
1709,73,18,19,50,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","Sí"
617,42,16,20,53,"Costa","Urbana","Jardín","Piura","3","Ninguno","Ninguno","NS/NR"
1665,55,17,24,51,"Selva","Urbana","Jardín","Loreto","4","Superior técnico incompleto","Superior técnico completo","NS/NR"
37,36,13,14,52,"Sierra","Urbana","Jardín","Piura","1","Superior técnico incompleto","Superior técnico completo","No"
1938,96,24,27,52,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
1076,139,33,35,51,"Selva","Rural","Jardín","Loreto","5","Secundaria completo","Secundaria completo","No"
2220,65,21,20,52,"Sierra","Urbana","Jardín","Piura","1","Superior universitario completo","Secundaria completo","No"
333,67,14,20,52,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
164,80,21,22,52,"Costa","Rural","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
52,42,19,20,50,"Selva","Rural","Jardín","Cusco","4","Secundaria incompleto","Secundaria incompleto","No"
1262,67,19,23,52,"Costa","Urbana","Cuna-Jardín","Piura","4","Primaria completo","Secundaria completo","Sí"
748,48,17,20,50,"Sierra","Urbana","Jardín","Cusco","5","Secundaria completo","Secundaria completo","No"
1053,59,14,17,51,"Selva","Rural","Jardín","Cusco","4","Primaria incompleto","Primaria incompleto","No"
614,47,17,19,42,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
3089,95,33,33,53,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
2452,68,26,22,52,"Costa","Urbana","Jardín","Piura","3","Primaria incompleto","Secundaria incompleto","No"
1166,67,20,16,52,"Costa","Urbana","Jardín","Piura","4","Secundaria incompleto","Primaria completo","No"
3487,107,25,24,53,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","NS/NR"
2289,36,14,15,52,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria completo","No"
1925,57,18,17,52,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Superior universitario completo","No"
739,43,14,24,50,"Sierra","Urbana","Jardín","Cusco","5","Secundaria completo","Secundaria completo","NS/NR"
2330,74,18,29,52,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Superior técnico completo","Sí"
1604,81,20,22,51,"Selva","Rural","Jardín","Loreto","5","Secundaria completo","Superior universitario completo","NS/NR"
1708,78,18,20,50,"Selva","Urbana","Jardín","Cusco","3","Secundaria incompleto","Secundaria incompleto","Sí"
759,35,12,19,50,"Sierra","Urbana","Jardín","Cusco","5","Secundaria completo","Secundaria completo","No"
3382,59,19,16,53,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","Sí"
243,63,21,20,50,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Primaria incompleto","Secundaria incompleto","Sí"
1231,62,16,23,51,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
1398,79,24,20,51,"Costa","Urbana","Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
1200,87,28,30,50,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","Sí"
937,137,32,30,50,"Sierra","Rural","Jardín","Cusco","1","Primaria incompleto","Secundaria completo","Sí"
338,64,15,19,51,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Secundaria completo","No"
2200,82,30,25,51,"Costa","Urbana","Jardín","Piura","5","Superior universitario incompleto","Superior universitario incompleto","No"
1710,57,18,23,50,"Selva","Urbana","Jardín","Cusco","3","Secundaria incompleto","Secundaria incompleto","NS/NR"
2389,96,31,31,52,"Costa","Urbana","Jardín","Piura","5","Superior universitario incompleto","Superior universitario completo","No"
741,66,20,21,50,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","No"
1829,37,11,13,51,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
1828,37,15,12,51,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
1232,63,19,21,51,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
966,82,19,22,50,"Selva","Urbana","Jardín","Loreto","3","Secundaria incompleto","Secundaria incompleto","No"
163,36,18,14,50,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","Sí"
908,41,16,16,50,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria completo","NS/NR"
987,70,24,23,51,"Costa","Rural","Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
335,80,18,21,51,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
2103,75,25,22,62,"Selva","Rural","Jardín","Loreto","1","Secundaria incompleto","Secundaria incompleto","Sí"
2214,65,19,18,51,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
343,84,15,20,51,"Costa","Urbana","Jardín","Piura","3","Superior universitario completo","Superior universitario completo","No"
1399,92,25,27,50,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior universitario completo","Sí"
162,41,15,18,50,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria completo","NS/NR"
1691,60,18,24,50,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Ninguno","NS/NR"
166,87,22,26,51,"Costa","Rural","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
410,50,18,22,49,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","No"
2100,70,26,17,51,"Selva","Rural","Jardín","Loreto","1","Secundaria incompleto","Secundaria completo","Sí"
2451,71,21,21,51,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
20,34,15,17,51,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
2201,93,27,27,51,"Costa","Urbana","Jardín","Piura","5","Superior universitario completo","Superior universitario incompleto","No"
2449,74,25,18,51,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
1939,107,27,27,51,"Sierra","Urbana","Jardín","Piura","1","Superior universitario completo","Superior técnico completo","Sí"
2443,82,19,20,51,"Costa","Urbana","Jardín","Piura","3","Superior técnico completo","Secundaria completo","Sí"
36,69,22,24,51,"Sierra","Urbana","Jardín","Piura","1","Superior técnico incompleto","Secundaria completo","No"
1936,84,19,24,49,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","Sí"
2247,69,17,20,51,"Costa","Urbana","Cuna-Jardín","Piura","4","Primaria completo","Primaria completo","No"
843,105,28,25,50,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
326,68,20,18,49,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","No"
607,52,21,17,49,"Sierra","Rural","Jardín","Cusco","4","Secundaria incompleto","Secundaria incompleto","No"
2109,89,34,30,50,"Selva","Rural","Jardín","Loreto","1","Secundaria incompleto","Secundaria incompleto","No"
2102,70,24,18,50,"Selva","Rural","Jardín","Loreto","1","Secundaria incompleto","Secundaria completo","Sí"
